도엽번호,도엽명,축척,고시일자,지도종류,촬영연도,조사연도,제작연도,고시번호
36810034,안계034,5000,2010-12-24,3,2009,2010,2010,2010-953
36810035,안계035,5000,2010-12-24,3,2009,2010,2010,2010-953
36810036,안계036,5000,2010-12-24,3,2009,2010,2010,2010-953
36810037,안계037,5000,2010-12-24,3,2009,2010,2010,2010-953
36810038,안계038,5000,2010-12-24,3,2009,2010,2010,2010-953
36810039,안계039,5000,2010-12-24,3,2009,2010,2010,2010-953
36810040,안계040,5000,2010-12-24,3,2009,2010,2010,2010-953
36810041,안계041,5000,2010-12-24,3,2009,2010,2010,2010-953
36810042,안계042,5000,2010-12-24,3,2009,2010,2010,2010-953
36810044,안계044,5000,2010-12-24,3,2009,2010,2010,2010-953
36810045,안계045,5000,2010-12-24,3,2009,2010,2010,2010-953
36810046,안계046,5000,2010-12-24,3,2009,2010,2010,2010-953
36810047,안계047,5000,2010-12-24,3,2009,2010,2010,2010-953
36810048,안계048,5000,2010-12-24,3,2009,2010,2010,2010-953
36810049,안계049,5000,2010-12-24,3,2009,2010,2010,2010-953
36810050,안계050,5000,2010-12-24,3,2009,2010,2010,2010-953
36810051,안계051,5000,2010-12-24,3,2009,2010,2010,2010-953
36810054,안계054,5000,2010-12-24,3,2009,2010,2010,2010-953
36810055,안계055,5000,2010-12-24,3,2009,2010,2010,2010-953
36810056,안계056,5000,2010-12-24,3,2009,2010,2010,2010-953
36810057,안계057,5000,2010-12-24,3,2009,2010,2010,2010-953
33611052,서귀052,5000,2010-01-19,3,2008,2009,2009,2010-52
33611053,서귀053,5000,2010-01-19,3,2008,2009,2009,2010-52
33611054,서귀054,5000,2010-01-19,3,2008,2009,2009,2010-52
33611055,서귀055,5000,2010-01-19,3,2008,2009,2009,2010-52
33611056,서귀056,5000,2010-01-19,3,2008,2009,2009,2010-52
33611057,서귀057,5000,2010-01-19,3,2008,2009,2009,2010-52
33611058,서귀058,5000,2010-01-19,3,2008,2009,2009,2010-52
33611061,서귀061,5000,2010-01-19,3,2008,2009,2009,2010-52
33611062,서귀062,5000,2010-01-19,3,2008,2009,2009,2010-52
33611063,서귀063,5000,2010-01-19,3,2008,2009,2009,2010-52
33611064,서귀064,5000,2010-01-19,3,2008,2009,2009,2010-52
33611065,서귀065,5000,2010-01-19,3,2008,2009,2009,2010-52
33611066,서귀066,5000,2010-01-19,3,2008,2009,2009,2010-52
33611067,서귀067,5000,2010-01-19,3,2008,2009,2009,2010-52
33611068,서귀068,5000,2010-01-19,3,2008,2009,2009,2010-52
33611069,서귀069,5000,2010-01-19,3,2008,2009,2009,2010-52
33611070,서귀070,5000,2010-01-19,3,2008,2009,2009,2010-52
33611073,서귀073,5000,2010-01-19,3,2008,2009,2009,2010-52
33611074,서귀074,5000,2010-01-19,3,2008,2009,2009,2010-52
33611075,서귀075,5000,2010-01-19,3,2008,2009,2009,2010-52
33611077,서귀077,5000,2010-01-19,3,2008,2009,2009,2010-52
33611080,서귀080,5000,2010-01-19,3,2008,2009,2009,2010-52
33612001,표선001,5000,2010-01-19,3,2008,2009,2009,2010-52
33612002,표선002,5000,2010-01-19,3,2008,2009,2009,2010-52
33612003,표선003,5000,2010-01-19,3,2008,2009,2009,2010-52
33612004,표선004,5000,2010-01-19,3,2008,2009,2009,2010-52
33612005,표선005,5000,2010-01-19,3,2008,2009,2009,2010-52
367071162,미원1162,1000,2006-12-29,0,2006,2006,2006,2006-755
367071163,미원1163,1000,2006-12-29,0,2006,2006,2006,2006-755
359100249,방어진0249,1000,2007-12-10,0,2007,2007,2007,2007-675
359100250,방어진0250,1000,2007-12-10,0,2007,2007,2007,2007-675
359100253,방어진0253,1000,2005-02-04,0,2003,2004,2004,2005-124
359100254,방어진0254,1000,2005-02-04,0,2003,2004,2004,2005-124
359100255,방어진0255,1000,2005-02-04,0,2003,2004,2004,2005-124
359100257,방어진0257,1000,2005-02-04,0,2003,2004,2004,2005-124
359100258,방어진0258,1000,2007-12-10,0,2007,2007,2007,2007-675
359100259,방어진0259,1000,2007-12-10,0,2007,2007,2007,2007-675
359100260,방어진0260,1000,2007-12-10,0,2007,2007,2007,2007-675
359100263,방어진0263,1000,2005-02-04,0,2003,2004,2004,2005-124
359100264,방어진0264,1000,2005-02-04,0,2003,2004,2004,2005-124
359100265,방어진0265,1000,2005-02-04,0,2003,2004,2004,2005-124
359100270,방어진0270,1000,2007-12-10,0,2007,2007,2007,2007-675
359100275,방어진0275,1000,2005-02-04,0,2003,2004,2004,2005-124
359100286,방어진0286,1000,2009-10-16,0,2008,2009,2009,2009-735
359100287,방어진0287,1000,2009-10-16,0,2008,2009,2009,2009-735
359100288,방어진0288,1000,2009-10-16,0,2008,2009,2009,2009-735
359100289,방어진0289,1000,2009-10-16,0,2008,2009,2009,2009-735
359100290,방어진0290,1000,2009-10-16,0,2008,2009,2009,2009-735
359100296,방어진0296,1000,2009-10-16,0,2008,2009,2009,2009-735
359100297,방어진0297,1000,2009-10-16,0,2008,2009,2009,2009-735
359100298,방어진0298,1000,2009-10-16,0,2008,2009,2009,2009-735
359100299,방어진0299,1000,2009-10-16,0,2008,2009,2009,2009-735
359100301,방어진0301,1000,2007-12-10,0,2007,2007,2007,2007-675
359100302,방어진0302,1000,2007-12-10,0,2007,2007,2007,2007-675
359100303,방어진0303,1000,2007-12-10,0,2007,2007,2007,2007-675
359100304,방어진0304,1000,2007-12-10,0,2007,2007,2007,2007-675
359100305,방어진0305,1000,2007-12-10,0,2007,2007,2007,2007-675
359100306,방어진0306,1000,2007-12-10,0,2007,2007,2007,2007-675
359100307,방어진0307,1000,2007-12-10,0,2007,2007,2007,2007-675
359100308,방어진0308,1000,2007-12-10,0,2007,2007,2007,2007-675
359100311,방어진0311,1000,2007-12-10,0,2007,2007,2007,2007-675
359100312,방어진0312,1000,2007-12-10,0,2007,2007,2007,2007-675
359100313,방어진0313,1000,2007-12-10,0,2007,2007,2007,2007-675
359100314,방어진0314,1000,2007-12-10,0,2007,2007,2007,2007-675
359100315,방어진0315,1000,2007-12-10,0,2007,2007,2007,2007-675
359100316,방어진0316,1000,2007-12-10,0,2007,2007,2007,2007-675
359100317,방어진0317,1000,2007-12-10,0,2007,2007,2007,2007-675
359062364,울산2364,1000,2007-12-10,0,2007,2007,2007,2007-675
359062365,울산2365,1000,2007-12-10,0,2007,2007,2007,2007-675
359062366,울산2366,1000,2007-12-10,0,2007,2007,2007,2007-675
359062367,울산2367,1000,2007-12-10,0,2007,2007,2007,2007-675
359062368,울산2368,1000,2007-12-10,0,2007,2007,2007,2007-675
35810029,남지029,5000,2010-01-19,3,2008,2009,2009,2010-52
35810037,남지037,5000,2010-01-19,3,2008,2009,2009,2010-52
35810038,남지038,5000,2010-01-19,3,2008,2009,2009,2010-52
35810039,남지039,5000,2010-01-19,3,2008,2009,2009,2010-52
35810040,남지040,5000,2010-01-19,3,2008,2009,2009,2010-52
35810048,남지048,5000,2010-01-19,3,2008,2009,2009,2010-52
35810049,남지049,5000,2010-01-19,3,2008,2009,2009,2010-52
35810050,남지050,5000,2010-01-19,3,2008,2009,2009,2010-52
35811041,창원041,5000,2010-01-19,3,2008,2009,2009,2010-52
35811042,창원042,5000,2010-01-19,3,2008,2009,2009,2010-52
36716024,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716025,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716026,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716027,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716028,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716029,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716030,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716031,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716032,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716033,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716034,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
36716035,영동,5000,2011-12-26,0,2010,2011,2011,2011-1080
377050230,성동0230,1000,2006-12-29,0,2006,2006,2006,2006-755
377050231,성동0231,1000,2006-12-29,0,2006,2006,2006,2006-755
377050232,성동0232,1000,2006-12-29,0,2006,2006,2006,2006-755
377050233,성동0233,1000,2006-12-29,0,2006,2006,2006,2006-755
377050234,성동0234,1000,2006-12-29,0,2006,2006,2006,2006-755
377050235,성동0235,1000,2006-12-29,0,2006,2006,2006,2006-755
377050236,성동0236,1000,2006-12-29,0,2006,2006,2006,2006-755
377050237,성동0237,1000,2006-12-29,0,2006,2006,2006,2006-755
377050238,성동0238,1000,2006-12-29,0,2006,2006,2006,2006-755
377050239,성동0239,1000,2006-12-29,0,2006,2006,2006,2006-755
377050241,성동0241,1000,2006-12-29,0,2006,2006,2006,2006-755
377050242,성동0242,1000,2006-12-29,0,2006,2006,2006,2006-755
377050243,성동0243,1000,2006-12-29,0,2006,2006,2006,2006-755
377050247,성동0247,1000,2006-12-29,0,2006,2006,2006,2006-755
377050248,성동0248,1000,2006-12-29,0,2006,2006,2006,2006-755
377050251,성동0251,1000,2006-12-29,0,2006,2006,2006,2006-755
377050252,성동0252,1000,2006-12-29,0,2006,2006,2006,2006-755
377050253,성동0253,1000,2006-12-29,0,2006,2006,2006,2006-755
377050261,성동0261,1000,2006-12-29,0,2006,2006,2006,2006-755
377050262,성동0262,1000,2006-12-29,0,2006,2006,2006,2006-755
377050263,성동0263,1000,2006-12-29,0,2006,2006,2006,2006-755
377050271,성동0271,1000,2006-12-29,0,2006,2006,2006,2006-755
377050272,성동0272,1000,2006-12-29,0,2006,2006,2006,2006-755
377050273,성동0273,1000,2006-12-29,0,2006,2006,2006,2006-755
377050281,성동0281,1000,2006-12-29,0,2006,2006,2006,2006-755
377050282,성동0282,1000,2006-12-29,0,2006,2006,2006,2006-755
377050291,성동0291,1000,2006-12-29,0,2006,2006,2006,2006-755
377050292,성동0292,1000,2006-12-29,0,2006,2006,2006,2006-755
377050311,성동0311,1000,2006-12-29,0,2006,2006,2006,2006-755
377050400,성동0400,1000,2008-12-30,0,2008,2008,2008,2008-875
377050430,성동0430,1000,2008-12-30,0,2008,2008,2008,2008-875
377050440,성동0440,1000,2008-12-30,0,2008,2008,2008,2008-875
377050450,성동0450,1000,2008-12-30,0,2008,2008,2008,2008-875
377050459,성동0459,1000,2008-12-30,0,2008,2008,2008,2008-875
377050460,성동0460,1000,2008-12-30,0,2008,2008,2008,2008-875
377050466,성동0466,1000,2008-12-30,0,2008,2008,2008,2008-875
377050467,성동0467,1000,2008-12-30,0,2008,2008,2008,2008-875
377050468,성동0468,1000,2008-12-30,0,2008,2008,2008,2008-875
377050469,성동0469,1000,2008-12-30,0,2008,2008,2008,2008-875
377050470,성동0470,1000,2008-12-30,0,2008,2008,2008,2008-875
377050476,성동0476,1000,2008-12-30,0,2008,2008,2008,2008-875
377050477,성동0477,1000,2008-12-30,0,2008,2008,2008,2008-875
377050478,성동0478,1000,2008-12-30,0,2008,2008,2008,2008-875
377050479,성동0479,1000,2008-12-30,0,2008,2008,2008,2008-875
377050485,성동0485,1000,2008-12-30,0,2008,2008,2008,2008-875
35909087,양산087,5000,2011-06-30,0,2008,2010,2011,2011-517
35909096,양산096,5000,2011-06-30,0,2008,2010,2011,2011-517
35909097,양산097,5000,2011-06-30,0,2008,2010,2011,2011-517
34608045,장흥045,5000,2010-01-19,3,2008,2009,2009,2010-52
34608046,장흥046,5000,2010-01-19,3,2008,2009,2009,2010-52
34608047,장흥047,5000,2010-01-19,3,2008,2009,2009,2010-52
34608048,장흥048,5000,2010-01-19,3,2008,2009,2009,2010-52
34608049,장흥049,5000,2010-01-19,3,2008,2009,2009,2010-52
34608050,장흥050,5000,2010-01-19,3,2008,2009,2009,2010-52
34608052,장흥052,5000,2010-01-19,3,2008,2009,2009,2010-52
34608053,장흥053,5000,2010-01-19,3,2008,2009,2009,2010-52
34608054,장흥054,5000,2010-01-19,3,2008,2009,2009,2010-52
34608055,장흥055,5000,2010-01-19,3,2008,2009,2009,2010-52
34608056,장흥056,5000,2010-01-19,3,2008,2009,2009,2010-52
34608057,장흥057,5000,2010-01-19,3,2008,2009,2009,2010-52
34608058,장흥058,5000,2010-01-19,3,2008,2009,2009,2010-52
34608059,장흥059,5000,2010-01-19,3,2008,2009,2009,2010-52
34608060,장흥060,5000,2010-01-19,3,2008,2009,2009,2010-52
34608061,장흥061,5000,2010-01-19,3,2008,2009,2009,2010-52
34608062,장흥062,5000,2010-01-19,3,2008,2009,2009,2010-52
34608063,장흥063,5000,2010-01-19,3,2008,2009,2009,2010-52
34608064,장흥064,5000,2010-01-19,3,2008,2009,2009,2010-52
34608065,장흥065,5000,2010-01-19,3,2008,2009,2009,2010-52
34608066,장흥066,5000,2010-01-19,3,2008,2009,2009,2010-52
34608067,장흥067,5000,2010-01-19,3,2008,2009,2009,2010-52
34608068,장흥068,5000,2010-01-19,3,2008,2009,2009,2010-52
34608069,장흥069,5000,2010-01-19,3,2008,2009,2009,2010-52
34608070,장흥070,5000,2010-01-19,3,2008,2009,2009,2010-52
34608071,장흥071,5000,2010-01-19,3,2008,2009,2009,2010-52
34608072,장흥072,5000,2010-01-19,3,2008,2009,2009,2010-52
34608073,장흥073,5000,2010-01-19,3,2008,2009,2009,2010-52
34608074,장흥074,5000,2010-01-19,3,2008,2009,2009,2010-52
34608075,장흥075,5000,2010-01-19,3,2008,2009,2009,2010-52
34608076,장흥076,5000,2010-01-19,3,2008,2009,2009,2010-52
34608077,장흥077,5000,2010-01-19,3,2008,2009,2009,2010-52
34608078,장흥078,5000,2010-01-19,3,2008,2009,2009,2010-52
34608079,장흥079,5000,2010-01-19,3,2008,2009,2009,2010-52
34608080,장흥080,5000,2010-01-19,3,2008,2009,2009,2010-52
34608081,장흥081,5000,2010-01-19,3,2008,2009,2009,2010-52
34608082,장흥082,5000,2010-01-19,3,2008,2009,2009,2010-52
34608083,장흥083,5000,2010-01-19,3,2008,2009,2009,2010-52
34608084,장흥084,5000,2010-01-19,3,2008,2009,2009,2010-52
34608085,장흥085,5000,2010-01-19,3,2008,2009,2009,2010-52
34608086,장흥086,5000,2010-01-19,3,2008,2009,2009,2010-52
34608087,장흥087,5000,2010-01-19,3,2008,2009,2009,2010-52
34608088,장흥088,5000,2010-01-19,3,2008,2009,2009,2010-52
34608089,장흥089,5000,2010-01-19,3,2008,2009,2009,2010-52
34608090,장흥090,5000,2010-01-19,3,2008,2009,2009,2010-52
34608091,장흥091,5000,2010-01-19,3,2008,2009,2009,2010-52
34608092,장흥092,5000,2010-01-19,3,2008,2009,2009,2010-52
34608093,장흥093,5000,2010-01-19,3,2008,2009,2009,2010-52
34608094,장흥094,5000,2010-01-19,3,2008,2009,2009,2010-52
34608095,장흥095,5000,2010-01-19,3,2008,2009,2009,2010-52
34608096,장흥096,5000,2010-01-19,3,2008,2009,2009,2010-52
34608097,장흥097,5000,2010-01-19,3,2008,2009,2009,2010-52
34608098,장흥098,5000,2010-01-19,3,2008,2009,2009,2010-52
34608099,장흥099,5000,2010-01-19,3,2008,2009,2009,2010-52
34608100,장흥100,5000,2010-01-19,3,2008,2009,2009,2010-52
34609002,조도002,5000,2010-01-19,3,2008,2009,2009,2010-52
34609003,조도003,5000,2010-01-19,3,2008,2009,2009,2010-52
34609004,조도004,5000,2010-01-19,3,2008,2009,2009,2010-52
34609005,조도005,5000,2010-01-19,3,2008,2009,2009,2010-52
34609006,조도006,5000,2010-01-19,3,2008,2009,2009,2010-52
34609007,조도007,5000,2010-01-19,3,2008,2009,2009,2010-52
34609008,조도008,5000,2010-01-19,3,2008,2009,2009,2010-52
34609009,조도009,5000,2010-01-19,3,2008,2009,2009,2010-52
34609010,조도010,5000,2010-01-19,3,2008,2009,2009,2010-52
34609011,조도011,5000,2010-01-19,3,2008,2009,2009,2010-52
34609012,조도012,5000,2010-01-19,3,2008,2009,2009,2010-52
34609013,조도013,5000,2010-01-19,3,2008,2009,2009,2010-52
34609014,조도014,5000,2010-01-19,3,2008,2009,2009,2010-52
34609015,조도015,5000,2010-01-19,3,2008,2009,2009,2010-52
34609016,조도016,5000,2010-01-19,3,2008,2009,2009,2010-52
34609017,조도017,5000,2010-01-19,3,2008,2009,2009,2010-52
34609018,조도018,5000,2010-01-19,3,2008,2009,2009,2010-52
34609019,조도019,5000,2010-01-19,3,2008,2009,2009,2010-52
34609020,조도020,5000,2010-01-19,3,2008,2009,2009,2010-52
34609021,조도021,5000,2010-01-19,3,2008,2009,2009,2010-52
34609023,조도023,5000,2010-01-19,3,2008,2009,2009,2010-52
34609024,조도024,5000,2010-01-19,3,2008,2009,2009,2010-52
34609025,조도025,5000,2010-01-19,3,2008,2009,2009,2010-52
34609026,조도026,5000,2010-01-19,3,2008,2009,2009,2010-52
34609027,조도027,5000,2010-01-19,3,2008,2009,2009,2010-52
34609028,조도028,5000,2010-01-19,3,2008,2009,2009,2010-52
34609029,조도029,5000,2010-01-19,3,2008,2009,2009,2010-52
34609030,조도030,5000,2010-01-19,3,2008,2009,2009,2010-52
34609031,조도031,5000,2010-01-19,3,2008,2009,2009,2010-52
34609032,조도032,5000,2010-01-19,3,2008,2009,2009,2010-52
34609033,조도033,5000,2010-01-19,3,2008,2009,2009,2010-52
34609034,조도034,5000,2010-01-19,3,2008,2009,2009,2010-52
34609035,조도035,5000,2010-01-19,3,2008,2009,2009,2010-52
34609036,조도036,5000,2010-01-19,3,2008,2009,2009,2010-52
34609037,조도037,5000,2010-01-19,3,2008,2009,2009,2010-52
34609038,조도038,5000,2010-01-19,3,2008,2009,2009,2010-52
34609039,조도039,5000,2010-01-19,3,2008,2009,2009,2010-52
34609040,조도040,5000,2010-01-19,3,2008,2009,2009,2010-52
34609041,조도041,5000,2010-01-19,3,2008,2009,2009,2010-52
34609042,조도042,5000,2010-01-19,3,2008,2009,2009,2010-52
34609043,조도043,5000,2010-01-19,3,2008,2009,2009,2010-52
34609045,조도045,5000,2010-01-19,3,2008,2009,2009,2010-52
34609046,조도046,5000,2010-01-19,3,2008,2009,2009,2010-52
34609047,조도047,5000,2010-01-19,3,2008,2009,2009,2010-52
34609048,조도048,5000,2010-01-19,3,2008,2009,2009,2010-52
34609049,조도049,5000,2010-01-19,3,2008,2009,2009,2010-52
34609051,조도051,5000,2010-01-19,3,2008,2009,2009,2010-52
34609052,조도052,5000,2010-01-19,3,2008,2009,2009,2010-52
34609055,조도055,5000,2010-01-19,3,2008,2009,2009,2010-52
34609056,조도056,5000,2010-01-19,3,2008,2009,2009,2010-52
34609057,조도057,5000,2010-01-19,3,2008,2009,2009,2010-52
34609058,조도058,5000,2010-01-19,3,2008,2009,2009,2010-52
36709003,공주003,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709004,공주004,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709006,공주006,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709007,공주007,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709008,공주008,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709009,공주009,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709010,공주010,5000,2011-12-26,0,2010,2011,2011,2011-1080
36709011,공주011,5000,2011-12-26,0,2010,2011,2011,2011-1080
376081412,서울1412,1000,2005-02-04,0,2004,2004,2004,2005-124
376081413,서울1413,1000,2005-02-04,0,2004,2004,2004,2005-124
376081414,서울1414,1000,2005-02-04,0,2004,2004,2004,2005-124
36710095,대전095,5000,2010-12-24,3,2009,2010,2010,2010-953
36710097,대전097,5000,2010-12-24,3,2009,2010,2010,2010-953
36710098,대전098,5000,2010-12-24,3,2009,2010,2010,2010-953
36710099,대전099,5000,2010-12-24,3,2009,2010,2010,2010-953
36710100,대전100,5000,2010-12-24,3,2009,2010,2010,2010-953
36802021,단양021,5000,2010-12-08,3,2009,2010,2010,2010-907
36802022,단양022,5000,2010-12-08,3,2009,2010,2010,2010-907
36802023,단양023,5000,2010-12-08,3,2009,2010,2010,2010-907
36802024,단양024,5000,2010-12-08,3,2009,2010,2010,2010-907
36802025,단양025,5000,2010-12-08,3,2009,2010,2010,2010-907
36802026,단양026,5000,2010-12-08,3,2009,2010,2010,2010-907
36802027,단양027,5000,2010-12-08,3,2009,2010,2010,2010-907
36802028,단양028,5000,2010-12-08,3,2009,2010,2010,2010-907
36802029,단양029,5000,2010-12-08,3,2009,2010,2010,2010-907
36802030,단양030,5000,2010-12-08,3,2009,2010,2010,2010-907
36802031,단양031,5000,2010-12-08,3,2009,2010,2010,2010-907
36802032,단양032,5000,2010-12-08,3,2009,2010,2010,2010-907
36802033,단양033,5000,2010-12-08,3,2009,2010,2010,2010-907
36802034,단양034,5000,2010-12-08,3,2009,2010,2010,2010-907
36802035,단양035,5000,2010-12-08,3,2009,2010,2010,2010-907
36802036,단양036,5000,2010-12-08,3,2009,2010,2010,2010-907
36802037,단양037,5000,2010-12-08,3,2009,2010,2010,2010-907
36802038,단양038,5000,2010-12-08,3,2009,2010,2010,2010-907
36802039,단양039,5000,2010-12-08,3,2009,2010,2010,2010-907
36802040,단양040,5000,2010-12-08,3,2009,2010,2010,2010-907
36802041,단양041,5000,2010-12-08,3,2009,2010,2010,2010-907
36802042,단양042,5000,2010-12-08,3,2009,2010,2010,2010-907
36802043,단양043,5000,2010-12-08,3,2009,2010,2010,2010-907
36802044,단양044,5000,2010-12-08,3,2009,2010,2010,2010-907
36802045,단양045,5000,2010-12-08,3,2009,2010,2010,2010-907
36802046,단양046,5000,2010-12-08,3,2009,2010,2010,2010-907
36802047,단양047,5000,2010-12-08,3,2009,2010,2010,2010-907
36802048,단양048,5000,2010-12-08,3,2009,2010,2010,2010-907
36802049,단양049,5000,2010-12-08,3,2009,2010,2010,2010-907
36802050,단양050,5000,2010-12-08,3,2009,2010,2010,2010-907
36802051,단양051,5000,2010-12-08,3,2009,2010,2010,2010-907
36802052,단양052,5000,2010-12-08,3,2009,2010,2010,2010-907
36802053,단양053,5000,2010-12-08,3,2009,2010,2010,2010-907
36802054,단양054,5000,2010-12-08,3,2009,2010,2010,2010-907
36802055,단양055,5000,2010-12-08,3,2009,2010,2010,2010-907
36802056,단양056,5000,2010-12-08,3,2009,2010,2010,2010-907
36802057,단양057,5000,2010-12-08,3,2009,2010,2010,2010-907
36802058,단양058,5000,2010-12-08,3,2009,2010,2010,2010-907
36802059,단양059,5000,2010-12-08,3,2009,2010,2010,2010-907
36802060,단양060,5000,2010-12-08,3,2009,2010,2010,2010-907
36802061,단양061,5000,2010-12-08,3,2009,2010,2010,2010-907
36802062,단양062,5000,2010-12-08,3,2009,2010,2010,2010-907
36802063,단양063,5000,2010-12-08,3,2009,2010,2010,2010-907
36802064,단양064,5000,2010-12-08,3,2009,2010,2010,2010-907
36802065,단양065,5000,2010-12-08,3,2009,2010,2010,2010-907
36802066,단양066,5000,2010-12-08,3,2009,2010,2010,2010-907
36802067,단양067,5000,2010-12-08,3,2009,2010,2010,2010-907
36802068,단양068,5000,2010-12-08,3,2009,2010,2010,2010-907
36802069,단양069,5000,2010-12-08,3,2009,2010,2010,2010-907
36802070,단양070,5000,2010-12-08,3,2009,2010,2010,2010-907
36802071,단양071,5000,2010-12-08,3,2009,2010,2010,2010-907
36802072,단양072,5000,2010-12-08,3,2009,2010,2010,2010-907
36802073,단양073,5000,2010-12-08,3,2009,2010,2010,2010-907
35614062,와도062,5000,2010-01-19,0,2008,2009,2009,2010-52
35614063,와도063,5000,2010-01-19,0,2008,2009,2009,2010-52
35614064,와도064,5000,2010-01-19,0,2008,2009,2009,2010-52
377010717,포천0717,1000,2006-12-29,0,2006,2006,2006,2006-755
377010718,포천0718,1000,2006-12-29,0,2006,2006,2006,2006-755
377010719,포천0719,1000,2006-12-29,0,2006,2006,2006,2006-755
377010721,포천0721,1000,2006-12-29,0,2006,2006,2006,2006-755
377010722,포천0722,1000,2006-12-29,0,2006,2006,2006,2006-755
377010723,포천0723,1000,2006-12-29,0,2006,2006,2006,2006-755
377010724,포천0724,1000,2006-12-29,0,2006,2006,2006,2006-755
377010725,포천0725,1000,2006-12-29,0,2006,2006,2006,2006-755
377010726,포천0726,1000,2006-12-29,0,2006,2006,2006,2006-755
377010727,포천0727,1000,2006-12-29,0,2006,2006,2006,2006-755
377010728,포천0728,1000,2006-12-29,0,2006,2006,2006,2006-755
377010729,포천0729,1000,2006-12-29,0,2006,2006,2006,2006-755
377010731,포천0731,1000,2006-12-29,0,2006,2006,2006,2006-755
377010732,포천0732,1000,2006-12-29,0,2006,2006,2006,2006-755
377010733,포천0733,1000,2006-12-29,0,2006,2006,2006,2006-755
377010734,포천0734,1000,2006-12-29,0,2006,2006,2006,2006-755
377010735,포천0735,1000,2006-12-29,0,2006,2006,2006,2006-755
377010741,포천0741,1000,2006-12-29,0,2006,2006,2006,2006-755
377010742,포천0742,1000,2006-12-29,0,2006,2006,2006,2006-755
377010751,포천0751,1000,2006-12-29,0,2006,2006,2006,2006-755
377010752,포천0752,1000,2006-12-29,0,2006,2006,2006,2006-755
377010761,포천0761,1000,2006-12-29,0,2006,2006,2006,2006-755
377010762,포천0762,1000,2006-12-29,0,2006,2006,2006,2006-755
377010763,포천0763,1000,2006-12-29,0,2006,2006,2006,2006-755
377010764,포천0764,1000,2006-12-29,0,2006,2006,2006,2006-755
377010765,포천0765,1000,2006-12-29,0,2006,2006,2006,2006-755
377010766,포천0766,1000,2006-12-29,0,2006,2006,2006,2006-755
377010771,포천0771,1000,2006-12-29,0,2006,2006,2006,2006-755
377010772,포천0772,1000,2006-12-29,0,2006,2006,2006,2006-755
377010773,포천0773,1000,2006-12-29,0,2006,2006,2006,2006-755
377010774,포천0774,1000,2006-12-29,0,2006,2006,2006,2006-755
377010775,포천0775,1000,2006-12-29,0,2006,2006,2006,2006-755
377010776,포천0776,1000,2006-12-29,0,2006,2006,2006,2006-755
377010781,포천0781,1000,2006-12-29,0,2006,2006,2006,2006-755
377010782,포천0782,1000,2006-12-29,0,2006,2006,2006,2006-755
377010783,포천0783,1000,2006-12-29,0,2006,2006,2006,2006-755
377010784,포천0784,1000,2006-12-29,0,2006,2006,2006,2006-755
377010785,포천0785,1000,2006-12-29,0,2006,2006,2006,2006-755
377010786,포천0786,1000,2006-12-29,0,2006,2006,2006,2006-755
377010791,포천0791,1000,2006-12-29,0,2006,2006,2006,2006-755
377010792,포천0792,1000,2006-12-29,0,2006,2006,2006,2006-755
377010793,포천0793,1000,2006-12-29,0,2006,2006,2006,2006-755
377010794,포천0794,1000,2006-12-29,0,2006,2006,2006,2006-755
377010795,포천0795,1000,2006-12-29,0,2006,2006,2006,2006-755
377010796,포천0796,1000,2006-12-29,0,2006,2006,2006,2006-755
377011107,포천1107,1000,2006-12-29,0,2006,2006,2006,2006-755
377011108,포천1108,1000,2006-12-29,0,2006,2006,2006,2006-755
377011109,포천1109,1000,2006-12-29,0,2006,2006,2006,2006-755
377011110,포천1110,1000,2006-12-29,0,2006,2006,2006,2006-755
377011120,포천1120,1000,2006-12-29,0,2006,2006,2006,2006-755
377011130,포천1130,1000,2006-12-29,0,2006,2006,2006,2006-755
377011140,포천1140,1000,2006-12-29,0,2006,2006,2006,2006-755
377011201,포천1201,1000,2006-12-29,0,2006,2006,2006,2006-755
37816034,태백034,5000,2010-12-24,3,2009,2010,2010,2010-953
367071164,미원1164,1000,2006-12-29,0,2006,2006,2006,2006-755
367071171,미원1171,1000,2006-12-29,0,2006,2006,2006,2006-755
367071172,미원1172,1000,2006-12-29,0,2006,2006,2006,2006-755
367071173,미원1173,1000,2006-12-29,0,2006,2006,2006,2006-755
367071181,미원1181,1000,2006-12-29,0,2006,2006,2006,2006-755
367071182,미원1182,1000,2006-12-29,0,2006,2006,2006,2006-755
